727,For sale apartment 1+kt 36 m²,"https://d18-a.sdn.cz/d_18/c_img_QN_Jz/iw3gvE.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-branik-nad-malym-mytem/294892620
729,For sale apartment 3+kt 90 m²,"https://d18-a.sdn.cz/d_18/c_img_QO_K0/8HBB9X.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-motol-plzenska/4042130508
731,For sale apartment 1+kt 38 m²,"https://d18-a.sdn.cz/d_18/c_img_QK_Jl/lluR7D.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-smichov-podbelohorska/3163030604
732,For sale apartment 2+kt 35 m² (Attic),"https://d18-a.sdn.cz/d_18/c_img_QR_MD/ZrYlCm.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/plzen-jizni-predmesti-placheho/2173850700
733,For sale apartment 2+kt 45 m²,"https://d18-a.sdn.cz/d_18/c_img_QO_K0/XqCBMBW.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/kolin-kolin-ii-krcinova/2580313164
738,For sale apartment 2+kt 58 m²,"https://d18-a.sdn.cz/d_18/c_img_QP_K5/7fWBC2f.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-vysocany-pod-harfou/2404803660
740,For sale apartment 2+kt 57 m²,"https://d18-a.sdn.cz/d_18/c_img_QL_J2/Ip3BblI.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-smichov-podbelohorska/798491724
743,For sale apartment 3+kt 65 m²,"https://d18-a.sdn.cz/d_18/c_img_QO_K0/ypICETN.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-horni-mecholupy-padovska/1555981388
919,For sale apartment 2+1 51 m²,"https://d18-a.sdn.cz/d_18/c_img_QL_J4/MYVBu9b.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/nova-bystrice-nova-bystrice-stara/1480877132
920,For sale apartment 1+1 33 m²,"https://d18-a.sdn.cz/d_18/c_img_QR_MB/nXf0CN.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-veleslavin-sumberova/3018921036
921,For sale apartment 3+1 72 m²,"https://d18-a.sdn.cz/d_18/c_img_QO_K1/LESBBzH.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/ostrava-poruba-ludvika-podeste/730907724
922,For sale apartment 2+1 53 m²,"https://d18-a.sdn.cz/d_18/c_img_QR_MD/QGhXTf.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/otvovice-otvovice-/835986508
923,For sale apartment 3+1 68 m²,"https://d18-a.sdn.cz/d_18/c_img_QL_J5/zLbIL0.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-radotin-prvomajova/3832632396
924,For sale apartment 2+kt 42 m²,"https://d18-a.sdn.cz/d_18/c_img_QR_MC/G9zCCHr.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-zizkov-chelcickeho/348636236
926,For sale apartment 4+1 158 m² (Mezonet),"https://d18-a.sdn.cz/d_18/c_img_QM_Ka/EPMRWT.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-dejvice-na-spitalce/430549852
927,For sale apartment 4+1 109 m²,"https://d18-a.sdn.cz/d_18/c_img_QN_J5/RpjBi4X.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/brno-veveri-gorkeho/1782842444
928,For sale apartment 1+kt 27 m²,"https://d18-a.sdn.cz/d_18/c_img_QQ_Lg/AdI5tZ.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/kynsperk-nad-ohri-kynsperk-nad-ohri-jiriho-z-podebrad/714232908
934,For sale apartment 4+kt 241 m²,"https://d18-a.sdn.cz/d_18/c_img_QQ_Le/DBNbbE.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-holesovice-sanderova/464483404
938,For sale apartment 4+1 83 m²,"https://d18-a.sdn.cz/d_18/c_img_QR_L8/iO9FpB.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/opava-kylesovice-17--listopadu/4125697100
941,For sale apartment 2+kt 63 m² (Attic),"https://d18-a.sdn.cz/d_18/c_img_QR_MD/BBBINf.mpo?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-kunratice-k-vaclavce/2438550604
942,For sale apartment 3+kt 201 m²,"https://d18-a.sdn.cz/d_18/c_img_QO_K0/mzPBBR7.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-zlicin-sazovicka/423588940
943,For sale apartment 2+kt 46 m²,"https://d18-a.sdn.cz/d_18/c_img_QR_L1/Zogat1.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-chodov-v-pruceli/3856434764
944,For sale apartment 4+kt 194 m²,"https://d18-a.sdn.cz/d_18/c_img_QJ_Jm/jfjus7.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-liben-menclova/527529036
987,For sale apartment 2+1 64 m²,"https://d18-a.sdn.cz/d_18/c_img_QI_Jf/4Im5VP.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/svitavy-lany-svitavska/1770001484
991,For sale apartment 2+kt 58 m²,"https://d18-a.sdn.cz/d_18/c_img_QO_K0/nhoBrcl.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/brno-zebetin-bartolomejska/3274905164
1012,For sale apartment 1+kt 30 m²,"https://d18-a.sdn.cz/d_18/c_img_QP_K5/FlYBYei.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/otvovice-otvovice-/2841338956
701,For sale apartment 2+kt 69 m²,"https://d18-a.sdn.cz/d_18/c_img_QR_MB/KpbBHrA.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-jinonice-chmelarska/3098874956
704,For sale apartment 3+kt 71 m²,"https://d18-a.sdn.cz/d_18/c_img_QR_L5/KBNB6zm.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-kamyk-zimova/1456063564
707,For sale apartment 2+1 69 m²,"https://d18-a.sdn.cz/d_18/c_img_gR_o/6GcGnY.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-nusle-petra-rezka/3830700380
709,For sale apartment 2+kt 62 m²,"https://d18-a.sdn.cz/d_18/c_img_QO_Kt/YwCHHM.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/plzen-vychodni-predmesti-bozkovska/1063633996
711,For sale apartment 2+1 55 m²,"https://d18-a.sdn.cz/d_18/c_img_QO_K1/Hk7lUM.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/ostrava-moravska-ostrava-petra-kricky/2058642508
713,For sale apartment 4+kt 97 m²,"https://d18-a.sdn.cz/d_18/c_img_QL_Jy/Q8VBH6e.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-smichov-podbelohorska/2366969420
716,For sale apartment 1+1 33 m²,"https://d18-a.sdn.cz/d_18/c_img_QL_J5/9ksINV.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/kralupy-nad-vltavou-kralupy-nad-vltavou-sidl--hurka/3497088076
719,For sale apartment 2+kt 54 m²,"https://d18-a.sdn.cz/d_18/c_img_QN_J5/YMJBWVa.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/brno-zabrdovice-cejl/3841811532
721,For sale apartment 4+kt 96 m²,"https://d18-a.sdn.cz/d_18/c_img_gW_q/wMVY17.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/horomerice-horomerice-holubova/2851104588
723,For sale apartment 3+kt 87 m²,"https://d18-a.sdn.cz/d_18/c_img_gQ_q/arb9fS.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/ostrava-moravska-ostrava-preslova/405513292
724,For sale apartment 2+kt 62 m²,"https://d18-a.sdn.cz/d_18/c_img_QM_KW/Ll0BQ1C.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/celakovice-celakovice-delnicka/2071680844
735,For sale apartment 2+kt 61 m² (Loft),"https://d18-a.sdn.cz/d_18/c_img_QK_Jn/EOlBaqT.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-modrany-pod-vinici/1025123404
737,For sale apartment 3+kt 91 m² (Mezonet),"https://d18-a.sdn.cz/d_18/c_img_QM_Kb/QhaB9Bq.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/detkovice-detkovice-/549872716
744,For sale apartment 3+1 93 m²,"https://d18-a.sdn.cz/d_18/c_img_QO_K1/BQhBN7t.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/brno-komarov-lomena/945902668
749,For sale apartment unusual 27 m²,"https://d18-a.sdn.cz/d_18/c_img_QR_MB/7NzBbzD.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/atypical/praha-smichov-podbelohorska/225379404
752,For sale apartment 3+kt 67 m²,"https://d18-a.sdn.cz/d_18/c_img_QL_J4/WON6kb.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-hostivar-mezi-potoky/147937100
754,For sale apartment 3+kt 114 m²,"https://d18-a.sdn.cz/d_18/c_img_QI_Jg/VP4BNvK.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-smichov-graficka/2484525916
757,For sale apartment 2+kt 52 m²,"https://d18-a.sdn.cz/d_18/c_img_QI_Jf/RvE5hP.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-hloubetin-kbelska/962131020
762,For sale apartment 2+kt 49 m²,"https://d18-a.sdn.cz/d_18/c_img_QR_MD/JONebq.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-cerny-most-bryksova/1786714716
764,For sale apartment 2+kt 47 m²,"https://d18-a.sdn.cz/d_18/c_img_QL_J4/gofBwvc.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-praha-5-nadrazni/2520901452
766,For sale apartment 2+1 60 m²,"https://d18-a.sdn.cz/d_18/c_img_QP_K5/6oOBatW.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-kamyk-zarubova/3973669964
768,For sale apartment 2+1 79 m²,"https://d18-a.sdn.cz/d_18/c_img_QP_K7/mHkTEm.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/ostrava-poruba-havlickovo-namesti/345134156
769,For sale apartment 2+1 47 m²,"https://d18-a.sdn.cz/d_18/c_img_QL_J4/thc3rr.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/chomutov-chomutov-kosmonautu/1802331212
774,For sale apartment 2+kt 80 m²,"https://d18-a.sdn.cz/d_18/c_img_QR_L6/lL8BsxO.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-zizkov-olsanska/2489570380
776,For sale apartment unusual 86 m²,"https://d18-a.sdn.cz/d_18/c_img_QP_K2/TRnBb3h.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/atypical/praha-smichov-podbelohorska/2759787596
777,For sale apartment 3+kt 76 m²,"https://d18-a.sdn.cz/d_18/c_img_QO_K1/dALBMvc.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/libcice-nad-vltavou-libcice-nad-vltavou-/1687311436
778,For sale apartment 2+1 59 m²,"https://d18-a.sdn.cz/d_18/c_img_QP_K5/gLvbR7.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/opava-katerinky-holasicka/3086509132
782,For sale apartment 2+1 60 m²,"https://d18-a.sdn.cz/d_18/c_img_QQ_Lg/WzZ6Bu.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/frantiskovy-lazne-frantiskovy-lazne-anglicka/3160495180
785,For sale apartment 2+kt 35 m²,"https://d18-a.sdn.cz/d_18/c_img_QI_Jh/pMJemd.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-zizkov-konevova--hartigova-/3781383244
786,For sale apartment 2+kt 66 m²,"https://d18-a.sdn.cz/d_18/c_img_QP_K3/WRZHpQ.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/zdice-zdice-farcina/3989533772
789,For sale apartment 4+kt 149 m²,"https://d18-a.sdn.cz/d_18/c_img_QQ_Lg/tPVr5M.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-vokovice-nobelova/3765527628
790,For sale apartment 5+kt 161 m²,"https://d18-a.sdn.cz/d_18/c_img_QO_Ks/ic2BPcZ.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-lipence-ceskeho-cerveneho-krize/3666134092
801,For sale apartment 2+1 60 m²,"https://d18-a.sdn.cz/d_18/c_img_QM_Kc/BK3Bsv.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-troja-lublinska/2062640204
702,For sale apartment 3+kt 64 m²,"https://d18-a.sdn.cz/d_18/c_img_QQ_Le/pNQBAeE.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/frenstat-pod-radhostem-frenstat-pod-radhostem-podrici/4162155596
703,For sale apartment 2+1 51 m²,"https://d18-a.sdn.cz/d_18/c_img_QK_Jn/gXeBCIl.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/chroboly-chroboly-/1252750412
705,For sale apartment 3+1 69 m²,"https://d18-a.sdn.cz/d_18/c_img_QK_Jn/ATABGhc.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/ostrava-dubina-antonina-polednika/798123084
706,For sale apartment 1+kt 30 m²,"https://d18-a.sdn.cz/d_18/c_img_QM_Kb/ZzZmmR.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-bubenec-na-marne/3524548428
717,For sale apartment 2+kt 61 m² (Loft),"https://d18-a.sdn.cz/d_18/c_img_QP_K7/3oTM3O.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-modrany-pod-vinici/4099499084
718,For sale apartment 1+1 46 m²,"https://d18-a.sdn.cz/d_18/c_img_QO_Kt/wQRHFB.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/plzen-vychodni-predmesti-bozkovska/195818572
720,For sale apartment 3+1 76 m²,"https://d18-a.sdn.cz/d_18/c_img_QR_MD/FO5N93.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/karvina-nove-mesto-fibichova/4018689100
722,For sale apartment 4+kt 97 m²,"https://d18-a.sdn.cz/d_18/c_img_QJ_Ji/ZDUJcs.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-smichov-podbelohorska/2448422476
725,For sale apartment 2+kt 60 m²,"https://d18-a.sdn.cz/d_18/c_img_QR_L0/E50nau.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-kbely-/4221663324
728,For sale apartment 2+kt 61 m²,"https://d18-a.sdn.cz/d_18/c_img_QP_K2/ydSL94.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/uvaly-uvaly-skvorecka/503587916
730,For sale apartment 3+kt 68 m²,"https://d18-a.sdn.cz/d_18/c_img_gT_s/PLPYyf.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/horomerice-horomerice-holubova/3054294860
734,For sale apartment 2+kt 63 m²,"https://d18-a.sdn.cz/d_18/c_img_QL_Jn/BcxBFhm.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/jihlava-jihlava-namesti-svobody/867326044
736,For sale apartment 1+1 47 m²,"https://d18-a.sdn.cz/d_18/c_img_QQ_Le/wJCBLs1.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-brevnov-nad-kajetankou/2200593484
739,For sale apartment 4+kt 115 m²,"https://d18-a.sdn.cz/d_18/c_img_QO_Kn/7TATqE.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/horomerice-horomerice-holubova/3527202636
741,For sale apartment 1+1 35 m²,"https://d18-a.sdn.cz/d_18/c_img_QQ_Lg/UvE46e.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/chomutov-chomutov-zahradni/3516027980
742,For sale apartment 1+kt 33 m²,"https://d18-a.sdn.cz/d_18/c_img_QO_K1/FpzBB41.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-stodulky-/1083667532
933,For sale apartment 4+kt 89 m²,"https://d18-a.sdn.cz/d_18/c_img_QL_J5/It7IH8.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-michle-trebonska/1063343180
940,For sale apartment 1+kt 29 m²,"https://d18-a.sdn.cz/d_18/c_img_QL_J4/QBQg4D.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/otvovice-otvovice-/3099862092
945,For sale apartment 4+kt 82 m²,"https://d18-a.sdn.cz/d_18/c_img_QP_K5/HTZBESm.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-stodulky-precechtelova/1075172428
947,For sale apartment 1+1 33 m²,"https://d18-a.sdn.cz/d_18/c_img_QL_J4/temg7J.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/otvovice-otvovice-/2765366348
988,For sale apartment 1+kt 46 m²,"https://d18-a.sdn.cz/d_18/c_img_QQ_Le/TMFBPnY.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/hradec-kralove-kukleny-/1392678732
990,For sale apartment 3+1 111 m² (Mezonet),"https://d18-a.sdn.cz/d_18/c_img_gU_p/2EVBqwe.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/kralupy-nad-vltavou-lobecek-marie-majerove/629331020
992,For sale apartment 3+kt 54 m²,"https://d18-a.sdn.cz/d_18/c_img_QR_MD/VMKmEt.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-hlubocepy-gollove/23155788
993,For sale apartment 4+1 224 m²,"https://d18-a.sdn.cz/d_18/c_img_gS_o/jnrES9.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-nove-mesto-gorazdova/102590028
995,For sale apartment 1+kt 32 m²,"https://d18-a.sdn.cz/d_18/c_img_QR_MC/CwEybo.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-stodulky-habova/3054617676
996,For sale apartment 2+1 37 m²,"https://d18-a.sdn.cz/d_18/c_img_QJ_Jl/nQJB46m.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-pitkovice-v-pitkovickach/4146340940
1000,For sale apartment 2+kt 41 m²,"https://d18-a.sdn.cz/d_18/c_img_QO_K1/DVL7Yf.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-libus-zbudovska/2577466444
1002,For sale apartment 3+1 69 m²,"https://d18-a.sdn.cz/d_18/c_img_QO_K1/6yxBODA.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/teplice-trnovany-havirska/2373014604
1006,For sale apartment 5+kt 223 m²,"https://d18-a.sdn.cz/d_18/c_img_gR_s/2jjrbM.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-smichov-/1789973580
1007,For sale apartment 4+kt 194 m²,"https://d18-a.sdn.cz/d_18/c_img_QM_Kc/1ZMcWh.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/marianske-lazne-marianske-lazne-masarykova/1283470924
1008,For sale apartment 1+kt 43 m²,"https://d18-a.sdn.cz/d_18/c_img_QQ_Lg/kZObGA.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-holesovice-v-haji/3984921676
1009,For sale apartment 2+kt 46 m²,"https://d18-a.sdn.cz/d_18/c_img_QM_Kb/8dnBTdB.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/karlovy-vary--/871916620
1010,For sale apartment 3+kt 70 m²,"https://d18-a.sdn.cz/d_18/c_img_QN_Jy/Dn8xSS.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-nove-mesto-/3546981452
803,For sale apartment 4+kt 108 m²,"https://d18-a.sdn.cz/d_18/c_img_QO_K0/1i6BCvl.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-malesice-pocernicka/973042764
806,For sale apartment 5+kt 220 m²,"https://d18-a.sdn.cz/d_18/c_img_QL_J2/2WMBMVU.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-vinohrady-smilovskeho/2923103308
809,For sale apartment 2+kt 66 m²,"https://d18-a.sdn.cz/d_18/c_img_QQ_Lg/IKl3UX.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/brno-zabrdovice-milady-horakove/2128704588
813,For sale apartment 2+1 57 m²,"https://d18-a.sdn.cz/d_18/c_img_QO_K1/0JEbQh.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/namest-nad-oslavou-namest-nad-oslavou-husova/1261995084
815,For sale apartment 3+1 83 m²,"https://d18-a.sdn.cz/d_18/c_img_QO_K0/sh2B45X.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-hodkovicky-pod-lysinami/2345325644
818,For sale apartment 3+1 70 m²,"https://d18-a.sdn.cz/d_18/c_img_QJ_Jn/LMDmFJ.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-zizkov-konevova--hartigova-/1298224204
820,For sale apartment 3+kt 77 m²,"https://d18-a.sdn.cz/d_18/c_img_QM_Kb/8n9BstU.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/hostivice-hostivice-za-zahradami/1360094284
822,For sale apartment 2+kt 67 m²,"https://d18-a.sdn.cz/d_18/c_img_QN_J5/qhyBwqb.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/libcice-nad-vltavou-libcice-nad-vltavou-/461526092
824,For sale apartment 3+1 80 m²,"https://d18-a.sdn.cz/d_18/c_img_QL_J4/liTB7xA.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-stodulky-kurzova/1973687372
827,For sale apartment 3+1 77 m²,"https://d18-a.sdn.cz/d_18/c_img_QM_Kc/OrBkvj.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/plzen-lobzy-rokycanska/2795816012
834,For sale apartment 1+kt 29 m²,"https://d18-a.sdn.cz/d_18/c_img_QL_J4/u2pBq4S.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/otvovice-otvovice-/173626444
835,For sale apartment 2+kt 47 m²,"https://d18-a.sdn.cz/d_18/c_img_QP_K7/qBPGjS.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/karlovy-vary-karlovy-vary-foersterova/2653770828
837,For sale apartment 3+1 67 m²,"https://d18-a.sdn.cz/d_18/c_img_QM_Kb/z8bB5dD.jpeg?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/usti-nad-labem-bukov-dukelskych-hrdinu/520512588
839,For sale apartment 3+kt 66 m²,"https://d18-a.sdn.cz/d_18/c_img_QO_K1/vEIjjM.mpo?fl=res,400,300,3|shr,,20|jpg,90",https://www.sreality.cz/en/detail/sale/flat/6-and-more/praha-hlubocepy-dostalove/1116496972
